objectId,createdAt,updatedAt,ACL,Make,Year,Model,Category
4gdUxy5cmc,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Ford,2012,F350 Super Duty Crew Cab,Pickup
G5tsu6Dxak,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Ford,2012,Flex,SUV
XGrsEktZuE,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Ford,2012,F350 Super Duty Regular Cab,Pickup
N3uvJDUC5f,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Ford,2012,Transit Connect Cargo,Van/Minivan
qIDEdDJv0I,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Acadia,SUV
RdFibwvuul,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Canyon Extended Cab,Pickup
YYCK8iBvl4,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Sierra 1500 Extended Cab,Pickup
h2yjaYFHBN,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Savana 2500 Passenger,Van/Minivan
vb0niUsKGc,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Savana 2500 Cargo,Van/Minivan
l5lVXYV8y9,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Savana 1500 Cargo,Van/Minivan
zR4DuuvG1p,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Canyon Regular Cab,Pickup
ylLd26YHlb,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Sierra 1500 Regular Cab,Pickup
1zvdRY2nOk,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Savana 1500 Passenger,Van/Minivan
cwbDTf1Bbs,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Savana 3500 Cargo,Van/Minivan
dX7KIQLRkd,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Sierra 2500 HD Regular Cab,Pickup
zGDkqYdK9c,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Sierra 3500 HD Crew Cab,Pickup
pkjYTsEseX,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Sierra 1500 Crew Cab,Pickup
RNmAInT4NX,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Sierra 2500 HD Crew Cab,Pickup
7KMQ4rVpne,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Sierra 3500 HD Regular Cab,Pickup
FyyLCUPQqw,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Savana 3500 Passenger,Van/Minivan
ZGnHMIH1RJ,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Yukon XL 1500,SUV
oUP6Vy4M8b,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Sierra 2500 HD Extended Cab,Pickup
BXfSYCxBgQ,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Terrain,SUV
EcrGJX72rr,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,Accord,"Sedan, Coupe"
ua6jrmIqFr,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Azera,Sedan
A1pXH52TF3,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,Insight,Hatchback
4hvIoFuMMP,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,Civic,"Coupe, Sedan"
9ydnWxbrO9,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Sierra 3500 HD Extended Cab,Pickup
CbauClHEZs,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,Crosstour,SUV
QAMtp6DXuC,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,Fit,Hatchback
TK3EopWFgO,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,CR-V,SUV
JXLHZXzH4G,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Yukon,SUV
LuFTxEhBCg,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Accent,"Sedan, Hatchback"
uAcl9OkYBU,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,Odyssey,Van/Minivan
dUj5Cz7HjA,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Elantra,"Sedan, Wagon"
QoahC1YtIf,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,Pilot,SUV
F3u1Js3uAZ,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,GMC,2012,Yukon XL 2500,SUV
c0XrtayIOL,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Equus,Sedan
3btGnxWvU4,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,Ridgeline,Pickup
4UW3ezJBFi,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Honda,2012,CR-Z,Coupe
wJqCkN5Mpl,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Genesis,Sedan
4yZZCFHhqD,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,INFINITI,2012,G,"Coupe, Convertible, Sedan"
qF3YfdOuyM,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Santa Fe,SUV
HGAkhEY09e,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,INFINITI,2012,EX,SUV
oHDeCVBnbg,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Veracruz,SUV
HkXHTfZSX6,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Genesis Coupe,Coupe
lN1hc7enly,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Sonata,Sedan
n40MYiI8L6,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Veloster,Coupe
L2QUsVHcSk,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,INFINITI,2012,QX,SUV
8l0Br6uPeZ,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Jeep,2012,Liberty,SUV
EAYvpKwI6e,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,INFINITI,2012,FX,SUV
1cdTxdiHgt,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Jaguar,2012,XJ,Sedan
rz1i1JYxih,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Jaguar,2012,XF,Sedan
bQ5zw51GUS,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Hyundai,2012,Tucson,SUV
2mx1B51ZlP,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Jaguar,2012,XK,"Coupe, Convertible"
GRICRNtaPF,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Jeep,2012,Grand Cherokee,SUV
Ydy1bVAx3f,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,INFINITI,2012,M,Sedan
Vw6LTDAnGC,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Jeep,2012,Compass,SUV
Tk0MXbuk8V,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Jeep,2012,Patriot,SUV
vA1OBJc1ya,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Kia,2012,Forte,"Sedan, Hatchback, Coupe"
6eGeeVe56c,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lamborghini,2012,Aventador,Coupe
e20CgDvLRK,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lincoln,2012,MKS,Sedan
MwuYFDxGlG,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Land Rover,2012,LR2,SUV
6vmT7iBJKc,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Kia,2012,Soul,Wagon
3j461wFbYN,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Land Rover,2012,Range Rover,SUV
iXRxLRNaDR,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lexus,2012,ES,Sedan
xcBLdfkdCd,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Jeep,2012,Wrangler,SUV
El40MbmtQd,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Kia,2012,Rio,"Hatchback, Sedan"
Gs5keY8v6W,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lexus,2012,IS,"Sedan, Convertible"
ETMK0rl7e6,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Land Rover,2012,Range Rover Evoque,SUV
KHHGEMiJZK,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lexus,2012,HS,Sedan
aidfUITwKc,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lexus,2012,LFA,Coupe
jJqaM4K1kT,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lexus,2012,RX,SUV
Lgk4dDNn7I,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Kia,2012,Sportage,SUV
iEjHvk1j3K,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lotus,2012,Evora,Coupe
FKH7xkVZdy,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Kia,2012,Optima,Sedan
pwMXGZ36mT,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Kia,2012,Sedona,Van/Minivan
lP5N8sGDCX,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Kia,2012,Sorento,SUV
4Ky3DJMeVe,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Land Rover,2012,LR4,SUV
2GRIemG6IF,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Maserati,2012,Quattroporte,Sedan
hHiWPzo7zP,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lexus,2012,GX,SUV
UVb4BNhdf9,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lexus,2012,CT,Hatchback
yRKvN1xTiv,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lincoln,2012,Navigator L,SUV
1VgJP2uWEJ,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lamborghini,2012,Gallardo,"Coupe, Convertible"
35meown3Oq,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Maybach,2012,62,Sedan
PgTv0RHsoG,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Land Rover,2012,Range Rover Sport,SUV
nToCcwHisF,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lexus,2012,LS,Sedan
rMOHKBK2zA,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lincoln,2012,Navigator,SUV
Sz7NzGJWpt,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lincoln,2012,MKX,SUV
3RBoi84V0q,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lincoln,2012,MKZ,Sedan
BDFhp4f6G8,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Lincoln,2012,MKT,SUV
SoFiCGUGWv,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Maserati,2012,GranTurismo,"Coupe, Convertible"
QNyovonCFt,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MAZDA,2012,MAZDA6,Sedan
OlYKGATGAe,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MAZDA,2012,MX-5 Miata,Convertible
uo9jIHvQem,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,Sprinter 2500 Cargo,Van/Minivan
yJtuJLcMd2,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MAZDA,2012,MAZDA3,"Hatchback, Sedan"
P6IBdjKpLZ,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,McLaren,2012,MP4-12C,Coupe
TRs0byqbxy,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MAZDA,2012,CX-7,SUV
7w6qPaIP8c,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,SLK-Class,Convertible
CGgaBo442K,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Maybach,2012,57,Sedan
PyxtxspnFB,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,C-Class,"Sedan, Coupe"
PndKOXci04,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MAZDA,2012,MAZDA2,Hatchback
9thJAkoUHT,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,SL-Class,Convertible
wCyrmlJrwO,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,CL-Class,Coupe
1xKPm6oYYA,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MAZDA,2012,CX-9,SUV
nSsUf6GUI1,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MINI,2012,Hardtop,Hatchback
p7BFEbqCM5,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MAZDA,2012,MAZDA5,Van/Minivan
10AI7FZQ6Y,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,GLK-Class,SUV
iBqGX1VyZs,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,CLS-Class,Coupe
E4ReN7zm5F,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,M-Class,SUV
RvW9l2C3Cl,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,SLS-Class,"Convertible, Coupe"
gTmVnT9FIV,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,E-Class,"Sedan, Coupe, Convertible, Wagon"
UXnF2tZxOQ,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,Sprinter 3500 Cargo,Van/Minivan
2Ksn8xBS3C,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,R-Class,Wagon
6xmP4StTJQ,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,G-Class,SUV
Z2fTopsrxi,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,GL-Class,SUV
5QQBUEvVfy,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MINI,2012,Convertible,Convertible
B220VtPbp6,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2012,Lancer,"Sedan, Hatchback"
o77e7CNSeO,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,S-Class,Sedan
jxgtBBnO85,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,Sprinter 2500 Crew,Van/Minivan
w8p9k8pHen,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2012,i-MiEV,Hatchback
FHWMe9T10a,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MINI,2012,Clubman,Hatchback
raHpZcDxzb,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MINI,2012,Countryman,Hatchback
qNM47VujsZ,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Nissan,2012,Armada,SUV
ZjvsQR31N1,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,MINI,2012,Roadster,Convertible
ThPEPlIxx8,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Nissan,2012,JUKE,SUV
lt4m3x2WEs,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Nissan,2012,370Z,"Convertible, Coupe"
kWuFRncq50,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2012,Eclipse,"Coupe, Convertible"
olBSHL8ZOG,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2012,Sprinter 2500 Passenger,Van/Minivan
xC3NxWxaA7,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2012,Galant,Sedan
gVrr6AcEwY,Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:19 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2012,Outlander Sport,SUV
